transaction_id,town,state,datestamp,bread_size,bread_price_NGN
523,Akwanga,Nasarawa,2025-08-15,Large,2200
524,Numan,Adamawa,2025-11-19,Small,500
525,Offa,Kwara,2025-08-16,Small,500
526,Okene,Kogi,2025-10-30,Small,500
527,Jebba,Kwara,2026-03-22,Large,2200
528,Uromi,Edo,2024-09-19,Extra Large,3500
529,Auchi,Edo,2024-05-11,Small,500
530,Ibadan,Oyo,2024-08-16,Large,2200
531,Ado-Ekiti,Ekiti,2024-07-28,Medium,1200
532,Ikot Ekpene,Akwa Ibom,2025-08-29,Large,2200
533,Gwadabawa,Sokoto,2025-06-13,Extra Large,3500
534,Dutse,Jigawa,2024-10-03,Medium,1200
535,Bichi,Kano,2025-09-20,Small,500
536,Idah,Kogi,2025-11-08,Small,500
537,Epe,Lagos,2024-08-27,Extra Large,3500
538,Ede,Osun,2025-07-14,Large,2200
539,Uromi,Edo,2025-10-25,Extra Large,3500
540,Ikorodu,Lagos,2024-07-19,Large,2200
541,Oporoma,Bayelsa,2025-12-16,Small,500
542,Idanre,Ondo,2026-04-02,Medium,1200
543,Gashua,Yobe,2024-07-15,Large,2200
544,Makurdi,Benue,2024-05-15,Large,2200
545,Bichi,Kano,2024-12-11,Extra Large,3500
546,Ondo City,Ondo,2025-09-04,Extra Large,3500
547,Kaiama,Kwara,2026-03-28,Small,500
548,Jebba,Kwara,2025-02-10,Extra Large,3500
549,Kaduna,Kaduna,2025-10-01,Small,500
550,Bida,Niger,2024-06-21,Medium,1200
551,Mubi,Adamawa,2025-09-13,Extra Large,3500
552,Eket,Akwa Ibom,2025-07-29,Small,500
553,Okigwe,Imo,2024-07-10,Large,2200
554,Wamba,Nasarawa,2025-11-12,Small,500
555,Ughelli,Delta,2026-01-08,Large,2200
556,Epe,Lagos,2025-07-09,Small,500
557,Akamkpa,Cross River,2024-07-24,Large,2200
558,Bida,Niger,2026-04-16,Large,2200
559,Owerri,Imo,2025-11-20,Small,500
560,Uromi,Edo,2025-01-05,Extra Large,3500
561,Gusau,Zamfara,2025-03-06,Large,2200
562,Kazaure,Jigawa,2025-01-22,Medium,1200
563,Danbatta,Kano,2025-05-01,Medium,1200
564,Biu,Borno,2025-01-01,Small,500
565,Ile-Ife,Osun,2026-01-08,Extra Large,3500
566,Sagbama,Bayelsa,2025-12-19,Large,2200
567,Jamaare,Bauchi,2024-07-13,Large,2200
568,Daura,Katsina,2026-03-30,Medium,1200
569,Ikorodu,Lagos,2025-08-04,Medium,1200
570,Biu,Borno,2025-12-23,Medium,1200
571,Mbaise,Imo,2025-09-26,Small,500
572,Ikorodu,Lagos,2025-03-11,Large,2200
573,Saki,Oyo,2025-10-15,Medium,1200
574,Yenagoa,Bayelsa,2026-04-02,Large,2200
575,Kontagora,Niger,2024-11-10,Extra Large,3500
576,Ota,Ogun,2025-12-08,Small,500
577,Ogoja,Cross River,2025-05-25,Small,500
578,Ede,Osun,2025-04-15,Large,2200
579,Akamkpa,Cross River,2025-03-11,Medium,1200
580,Obudu,Cross River,2025-10-13,Small,500
581,Dikwa,Borno,2024-11-09,Medium,1200
582,Daura,Katsina,2026-01-09,Medium,1200
583,Argungu,Kebbi,2025-12-25,Large,2200
584,Bali,Taraba,2024-06-29,Small,500
585,Hadejia,Jigawa,2026-01-31,Large,2200
586,Ogoja,Cross River,2024-10-22,Small,500
587,Tambuwal,Sokoto,2025-04-01,Medium,1200
588,Ishieke,Ebonyi,2025-07-17,Large,2200
589,Uyo,Akwa Ibom,2025-01-29,Small,500
590,Abak,Akwa Ibom,2024-05-17,Large,2200
591,Udi,Enugu,2026-01-09,Extra Large,3500
592,Girei,Adamawa,2024-09-06,Large,2200
593,Malumfashi,Katsina,2024-09-29,Medium,1200
594,Bida,Niger,2025-12-01,Extra Large,3500
595,Bauchi,Bauchi,2024-12-31,Medium,1200
596,Ede,Osun,2026-01-30,Extra Large,3500
597,Ogbomoso,Oyo,2025-09-21,Large,2200
598,Sapele,Delta,2024-11-14,Large,2200
599,Kaiama,Kwara,2024-05-04,Medium,1200
600,Ikorodu,Lagos,2026-03-21,Small,500
601,Argungu,Kebbi,2024-06-28,Extra Large,3500
602,Monguno,Borno,2025-10-05,Extra Large,3500
603,Orlu,Imo,2025-04-19,Small,500
604,Nnewi,Anambra,2025-11-02,Extra Large,3500
605,Ijebu-Ode,Ogun,2025-09-13,Medium,1200
606,Kamba,Kebbi,2025-08-12,Large,2200
607,Ikere-Ekiti,Ekiti,2025-04-20,Extra Large,3500
608,Gwadabawa,Sokoto,2025-11-27,Extra Large,3500
609,Malumfashi,Katsina,2024-07-04,Small,500
610,Oporoma,Bayelsa,2024-10-05,Extra Large,3500
611,Orlu,Imo,2025-09-14,Large,2200
612,Awka,Anambra,2024-12-06,Large,2200
613,Eleme,Rivers,2025-06-26,Extra Large,3500
614,Rano,Kano,2025-04-07,Small,500
615,Katsina-Ala,Benue,2025-05-20,Medium,1200
616,Gumel,Jigawa,2025-03-04,Extra Large,3500
617,Lagos,Lagos,2025-10-24,Extra Large,3500
618,Ogidi,Anambra,2024-12-24,Medium,1200
619,Ikorodu,Lagos,2025-09-22,Large,2200
620,Dass,Bauchi,2024-11-11,Extra Large,3500
621,Anka,Zamfara,2024-10-27,Small,500
622,Calabar,Cross River,2024-07-24,Extra Large,3500
623,Badagry,Lagos,2024-09-14,Large,2200
624,Warri,Delta,2024-07-23,Extra Large,3500
625,Sokoto,Sokoto,2025-05-23,Small,500
626,Eket,Akwa Ibom,2025-11-05,Large,2200
627,Shendam,Plateau,2024-09-09,Extra Large,3500
628,Agbor,Delta,2024-10-02,Medium,1200
629,Kamba,Kebbi,2025-04-15,Large,2200
630,Ohaozara,Ebonyi,2025-10-08,Large,2200
631,Ankpa,Kogi,2026-04-10,Extra Large,3500
632,Malumfashi,Katsina,2025-05-15,Small,500
633,Badagry,Lagos,2024-11-19,Small,500
634,Ota,Ogun,2024-07-09,Large,2200
635,Futungo,Adamawa,2024-09-15,Extra Large,3500
636,Birnin Kudu,Jigawa,2024-10-10,Medium,1200
637,Ogidi,Anambra,2024-09-05,Extra Large,3500
638,Ishieke,Ebonyi,2024-05-07,Extra Large,3500
639,Warri,Delta,2025-05-22,Small,500
640,Biu,Borno,2024-11-13,Small,500
641,Ilesa,Osun,2026-04-09,Extra Large,3500
642,Ughelli,Delta,2025-06-05,Medium,1200
643,Ota,Ogun,2025-09-18,Extra Large,3500
644,Onitsha,Anambra,2024-07-28,Medium,1200
645,Anka,Zamfara,2026-01-21,Extra Large,3500
646,Mutum Biyu,Taraba,2025-04-20,Large,2200
647,Uromi,Edo,2026-01-24,Large,2200
648,Gashua,Yobe,2025-06-20,Large,2200
649,Barkin Ladi,Plateau,2025-04-05,Medium,1200
650,Saminaka,Kaduna,2025-03-14,Large,2200
651,Kaltungo,Gombe,2024-09-08,Large,2200
652,Oji River,Enugu,2024-06-03,Large,2200
653,Pankshin,Plateau,2026-03-15,Large,2200
654,Kano,Kano,2025-04-11,Extra Large,3500
655,Bida,Niger,2025-12-18,Medium,1200
656,Kano,Kano,2025-02-13,Large,2200
657,Sagbama,Bayelsa,2024-06-20,Extra Large,3500
658,Kazaure,Jigawa,2025-07-31,Medium,1200
659,Efon,Ekiti,2024-06-05,Large,2200
660,Anka,Zamfara,2024-08-14,Medium,1200
661,Vandeikya,Benue,2025-06-12,Medium,1200
662,Owerri,Imo,2024-12-05,Medium,1200
663,Gombe,Gombe,2026-04-23,Small,500
664,Sagamu,Ogun,2024-07-22,Extra Large,3500
665,Otukpo,Benue,2025-11-06,Small,500
666,Talata Mafara,Zamfara,2025-07-14,Extra Large,3500
667,Langtang,Plateau,2025-11-26,Medium,1200
668,Bichi,Kano,2024-10-08,Large,2200
669,Awka,Anambra,2025-05-14,Medium,1200
670,Damaturu,Yobe,2025-03-22,Medium,1200
671,Ijebu-Ode,Ogun,2025-03-16,Small,500
672,Kontagora,Niger,2026-01-15,Medium,1200
673,Kano,Kano,2026-04-20,Small,500
674,Dutsin-Ma,Katsina,2024-12-06,Small,500
675,Idah,Kogi,2025-07-24,Extra Large,3500
676,Buni Yadi,Yobe,2025-07-16,Extra Large,3500
677,Akamkpa,Cross River,2025-10-20,Extra Large,3500
678,Zaria,Kaduna,2026-03-20,Small,500
679,Okene,Kogi,2024-09-25,Extra Large,3500
680,Hadejia,Jigawa,2024-09-28,Small,500
681,Idah,Kogi,2025-08-22,Medium,1200
682,Irrua,Edo,2024-08-19,Extra Large,3500
683,Idanre,Ondo,2024-09-01,Large,2200
684,Oporoma,Bayelsa,2024-06-20,Small,500
685,Auchi,Edo,2024-04-28,Extra Large,3500
686,Argungu,Kebbi,2025-03-22,Small,500
687,Kazaure,Jigawa,2025-07-05,Medium,1200
688,Ilesa,Osun,2024-11-25,Large,2200
689,Dutsin-Ma,Katsina,2024-10-13,Small,500
690,Gumel,Jigawa,2025-09-25,Medium,1200
691,Awka,Anambra,2025-09-22,Extra Large,3500
692,Daura,Katsina,2025-03-24,Extra Large,3500
693,Wamako,Sokoto,2025-09-11,Small,500
694,Bichi,Kano,2026-03-03,Medium,1200
695,Biu,Gombe,2025-11-23,Extra Large,3500
696,Ughelli,Delta,2025-07-27,Large,2200
697,Ota,Ogun,2025-08-23,Extra Large,3500
698,Potiskum,Yobe,2026-03-10,Medium,1200
699,Nembe,Bayelsa,2025-03-03,Extra Large,3500
700,Bali,Taraba,2025-05-30,Small,500
701,Maiduguri,Borno,2025-08-13,Medium,1200
702,Potiskum,Yobe,2026-02-20,Medium,1200
703,Kamba,Kebbi,2025-12-22,Extra Large,3500
704,Biu,Borno,2024-06-18,Extra Large,3500
705,Nembe,Bayelsa,2024-08-26,Extra Large,3500
706,Ekwulobia,Anambra,2024-12-07,Medium,1200
707,Gwadabawa,Sokoto,2025-10-26,Extra Large,3500
708,Ogidi,Anambra,2025-06-17,Extra Large,3500
709,Katsina,Katsina,2024-11-23,Extra Large,3500
710,Dutse,Jigawa,2024-07-26,Medium,1200
711,Bauchi,Bauchi,2025-09-12,Extra Large,3500
712,Ilorin,Kwara,2025-09-20,Small,500
713,Dass,Bauchi,2026-03-17,Small,500
714,Danbatta,Kano,2025-04-27,Medium,1200
715,Obudu,Cross River,2025-04-22,Large,2200
716,Nassarawa,Nasarawa,2024-06-24,Extra Large,3500
717,Lafia,Nasarawa,2024-05-26,Medium,1200
718,Ilorin,Kwara,2025-03-08,Medium,1200
719,Nguru,Yobe,2024-12-18,Medium,1200
720,Gombe,Gombe,2024-10-27,Small,500
721,Malumfashi,Katsina,2024-07-02,Extra Large,3500
722,Nguru,Yobe,2026-03-31,Medium,1200
723,Mbaise,Imo,2025-12-29,Large,2200
724,Sapele,Delta,2025-06-21,Medium,1200
725,Maiduguri,Borno,2026-03-23,Extra Large,3500
726,Mubi,Adamawa,2026-04-27,Medium,1200
727,Bauchi,Bauchi,2025-08-31,Small,500
728,Ejigbo,Osun,2024-11-10,Small,500
729,Owerri,Imo,2024-05-26,Extra Large,3500
730,Ile-Ife,Osun,2025-10-31,Medium,1200
731,Onitsha,Anambra,2025-04-05,Large,2200
732,Dukku,Gombe,2025-08-16,Large,2200
733,Argungu,Kebbi,2026-02-25,Large,2200
734,Agbor,Delta,2024-09-06,Medium,1200
735,Sagamu,Ogun,2025-06-28,Large,2200
736,Ogidi,Anambra,2025-08-04,Medium,1200
737,Idanre,Ondo,2025-04-21,Extra Large,3500
738,Nnewi,Anambra,2024-07-02,Extra Large,3500
739,Bali,Taraba,2025-01-06,Extra Large,3500
740,Ijebu-Ode,Ogun,2024-12-26,Large,2200
741,Keffi,Nasarawa,2025-08-29,Extra Large,3500
742,Orlu,Imo,2026-01-14,Large,2200
743,Ughelli,Delta,2024-12-24,Small,500
744,Kaura Namoda,Zamfara,2025-09-16,Extra Large,3500
745,Tsafe,Zamfara,2024-11-23,Medium,1200
746,Keffi,Nasarawa,2026-03-18,Large,2200
747,Agbani,Enugu,2025-12-12,Small,500
748,Ilesa,Osun,2025-06-03,Small,500
749,Potiskum,Yobe,2025-03-25,Small,500
750,Kagoro,Kaduna,2024-12-12,Small,500
751,Azare,Bauchi,2024-12-19,Medium,1200
752,Barkin Ladi,Plateau,2026-04-06,Large,2200
753,Katsina,Katsina,2025-02-16,Medium,1200
754,Ado-Ekiti,Ekiti,2025-05-08,Extra Large,3500
755,Oguta,Imo,2026-04-19,Medium,1200
756,Suleja,Niger,2025-08-20,Large,2200
757,Danbatta,Kano,2025-05-28,Extra Large,3500
758,Gashua,Yobe,2025-02-23,Large,2200
759,Gumel,Jigawa,2024-09-11,Extra Large,3500
760,Ibadan,Oyo,2025-01-16,Extra Large,3500
761,Argungu,Kebbi,2025-10-31,Large,2200
762,Zuru,Kebbi,2025-07-28,Small,500
763,Biu,Gombe,2025-11-03,Small,500
764,Birnin Kudu,Jigawa,2024-09-22,Extra Large,3500
765,Wudil,Kano,2025-06-02,Medium,1200
766,Okene,Kogi,2026-03-06,Extra Large,3500
767,Mbaise,Imo,2025-03-13,Large,2200
768,Kazaure,Jigawa,2025-09-19,Extra Large,3500
769,Ogbomoso,Oyo,2024-07-24,Large,2200
770,Afikpo,Ebonyi,2026-04-08,Extra Large,3500
771,Irrua,Edo,2025-07-16,Small,500
772,Jalingo,Taraba,2024-10-18,Small,500
773,Awka,Anambra,2024-08-20,Extra Large,3500
774,Ikom,Cross River,2025-06-03,Small,500
775,Asaba,Delta,2025-06-04,Medium,1200
776,Gwadabawa,Sokoto,2024-07-04,Large,2200
777,Ogidi,Anambra,2026-04-22,Extra Large,3500
778,Port Harcourt,Rivers,2026-02-23,Small,500
779,Buni Yadi,Yobe,2025-03-30,Extra Large,3500
780,Aba,Abia,2024-07-21,Large,2200
781,Gashua,Yobe,2025-12-26,Small,500
782,Gwadabawa,Sokoto,2025-04-26,Medium,1200
783,Makurdi,Benue,2025-10-02,Medium,1200
784,Orlu,Imo,2025-05-03,Large,2200
785,Omu-Aran,Kwara,2024-11-12,Extra Large,3500
786,Sagbama,Bayelsa,2025-12-28,Extra Large,3500
787,Saki,Oyo,2026-04-13,Medium,1200
788,Kaltungo,Gombe,2024-10-22,Small,500
789,Uyo,Akwa Ibom,2025-06-03,Extra Large,3500
790,Nassarawa,Nasarawa,2025-02-01,Extra Large,3500
791,Awka,Anambra,2026-03-01,Medium,1200
792,Oporoma,Bayelsa,2025-05-03,Extra Large,3500
793,Ankpa,Kogi,2026-01-29,Small,500
794,Jalingo,Taraba,2026-01-18,Medium,1200
795,Udi,Enugu,2024-11-14,Extra Large,3500
796,Kaduna,Kaduna,2025-11-25,Small,500
797,Saminaka,Kaduna,2025-02-24,Small,500
798,Ekpoma,Edo,2026-03-10,Small,500
799,Udi,Enugu,2025-05-03,Medium,1200
800,Minna,Niger,2025-12-17,Large,2200
801,Ishieke,Ebonyi,2024-11-19,Medium,1200
802,Wamba,Nasarawa,2024-12-01,Large,2200
803,Keffi,Nasarawa,2025-06-30,Small,500
804,Wamako,Sokoto,2026-04-27,Small,500
805,Katsina-Ala,Benue,2025-04-19,Medium,1200
806,Misau,Bauchi,2024-08-13,Extra Large,3500
807,Birnin Kebbi,Kebbi,2025-05-25,Large,2200
808,Ede,Osun,2025-01-04,Medium,1200
809,Jebba,Kwara,2025-06-04,Extra Large,3500
810,Ondo City,Ondo,2025-05-29,Extra Large,3500
811,Nembe,Bayelsa,2025-03-25,Large,2200
812,Owerri,Imo,2024-12-18,Small,500
813,Zaria,Kaduna,2024-09-11,Extra Large,3500
814,Ughelli,Delta,2025-09-18,Large,2200
815,Lagos,Lagos,2025-06-18,Small,500
816,Ohafia,Abia,2024-10-14,Extra Large,3500
817,Badagry,Lagos,2025-11-14,Small,500
818,Calabar,Cross River,2024-05-28,Medium,1200
819,Ikare,Ondo,2025-10-23,Extra Large,3500
820,Makurdi,Benue,2025-09-24,Small,500
821,Jebba,Kwara,2025-12-11,Small,500
822,Zuru,Kebbi,2025-02-03,Small,500
823,Danbatta,Kano,2025-08-25,Extra Large,3500
824,Nembe,Bayelsa,2025-12-17,Medium,1200
825,Wukari,Taraba,2026-04-13,Extra Large,3500
826,Afikpo,Ebonyi,2025-04-24,Large,2200
827,Funtua,Katsina,2024-05-24,Extra Large,3500
828,Asaba,Delta,2025-04-29,Medium,1200
829,Owo,Ondo,2025-07-02,Extra Large,3500
830,Malumfashi,Katsina,2026-01-22,Small,500
831,Badagry,Lagos,2026-01-26,Medium,1200
832,Eleme,Rivers,2025-03-14,Medium,1200
833,Ibadan,Oyo,2025-05-16,Medium,1200
834,Katsina,Katsina,2025-03-27,Extra Large,3500
835,Ankpa,Kogi,2025-10-07,Extra Large,3500
836,Kabba,Kogi,2025-02-20,Large,2200
837,Idanre,Ondo,2025-08-18,Medium,1200
838,Funtua,Katsina,2024-08-17,Medium,1200
839,Pankshin,Plateau,2025-04-05,Medium,1200
840,Bida,Niger,2026-04-05,Large,2200
841,Eleme,Rivers,2024-12-30,Medium,1200
842,Zuru,Kebbi,2025-09-15,Large,2200
843,Bida,Niger,2025-08-15,Small,500
844,Efon,Ekiti,2026-01-09,Medium,1200
845,Gusau,Zamfara,2026-01-10,Extra Large,3500
846,Oji River,Enugu,2026-01-15,Large,2200
847,Dass,Bauchi,2025-01-29,Extra Large,3500
848,Ogoja,Cross River,2024-12-14,Medium,1200
849,Hadejia,Jigawa,2025-10-04,Extra Large,3500
850,Lafia,Nasarawa,2025-11-03,Extra Large,3500
851,Shendam,Plateau,2026-01-24,Extra Large,3500
852,Buni Yadi,Yobe,2024-05-23,Extra Large,3500
853,Damaturu,Yobe,2024-06-16,Large,2200
854,Buni Yadi,Yobe,2025-08-01,Small,500
855,Otukpo,Benue,2026-03-01,Large,2200
856,Ishieke,Ebonyi,2026-04-26,Small,500
857,Bida,Niger,2025-10-24,Extra Large,3500
858,Makurdi,Benue,2025-03-10,Small,500
859,Hadejia,Jigawa,2024-07-07,Medium,1200
860,Ilesa,Osun,2025-08-03,Extra Large,3500
861,Saki,Oyo,2026-01-24,Medium,1200
862,Ilorin,Kwara,2025-03-17,Extra Large,3500
863,Gboko,Benue,2025-09-16,Extra Large,3500
864,Yenagoa,Bayelsa,2026-02-16,Medium,1200
865,Omu-Aran,Kwara,2024-05-30,Large,2200
866,Ogbomoso,Oyo,2025-11-29,Extra Large,3500
867,Kaiama,Kwara,2024-11-27,Small,500
868,Ede,Osun,2025-01-26,Large,2200
869,Misau,Bauchi,2024-08-11,Small,500
870,Maiduguri,Borno,2025-05-20,Large,2200
871,Otukpo,Benue,2025-06-14,Medium,1200
872,Wukari,Taraba,2025-11-27,Medium,1200
873,Ankpa,Kogi,2024-08-29,Extra Large,3500
874,Ogbomoso,Oyo,2024-06-23,Extra Large,3500
875,Auchi,Edo,2026-01-23,Extra Large,3500
876,Minna,Niger,2025-07-24,Medium,1200
877,Ejigbo,Osun,2024-10-20,Extra Large,3500
878,Lafia,Nasarawa,2026-02-23,Medium,1200
879,Agbani,Enugu,2024-08-09,Small,500
880,Vandeikya,Benue,2025-03-30,Medium,1200
881,Badagry,Lagos,2024-10-29,Medium,1200
882,Ibadan,Oyo,2024-10-30,Large,2200
883,Eleme,Rivers,2024-05-03,Large,2200
884,Wamba,Nasarawa,2025-12-06,Extra Large,3500
885,Monguno,Borno,2026-02-14,Large,2200
886,Saki,Oyo,2025-09-04,Medium,1200
887,Dutsin-Ma,Katsina,2024-08-20,Small,500
888,Ogoja,Cross River,2025-03-15,Small,500
889,Okigwe,Imo,2025-01-04,Small,500
890,Ekpoma,Edo,2025-06-30,Medium,1200
891,Gwadabawa,Sokoto,2025-08-07,Extra Large,3500
892,Akamkpa,Cross River,2025-03-03,Extra Large,3500
893,Ondo City,Ondo,2024-10-26,Extra Large,3500
894,Potiskum,Yobe,2026-01-04,Medium,1200
895,Bori,Rivers,2024-09-19,Medium,1200
896,Ekpoma,Edo,2025-02-02,Extra Large,3500
897,Nnewi,Anambra,2025-04-15,Small,500
898,Omoku,Rivers,2024-10-17,Medium,1200
899,Wamba,Nasarawa,2025-06-19,Extra Large,3500
900,Ilaro,Ogun,2025-06-21,Extra Large,3500
901,Ede,Osun,2026-04-22,Medium,1200
902,Nembe,Bayelsa,2024-11-28,Small,500
903,Kaltungo,Gombe,2026-04-11,Small,500
904,Zaria,Kaduna,2025-08-21,Large,2200
905,Ohaozara,Ebonyi,2024-11-13,Extra Large,3500
906,Tsafe,Zamfara,2025-06-14,Small,500
907,Monguno,Borno,2025-09-10,Large,2200
908,Damaturu,Yobe,2025-10-23,Extra Large,3500
909,Potiskum,Yobe,2024-06-01,Extra Large,3500
910,Otukpo,Benue,2025-07-14,Large,2200
911,Oron,Akwa Ibom,2025-04-25,Large,2200
912,Ilorin,Kwara,2026-02-16,Extra Large,3500
913,Biu,Borno,2024-11-22,Medium,1200
914,Jebba,Kwara,2025-12-01,Extra Large,3500
915,Ishieke,Ebonyi,2025-07-14,Medium,1200
916,Nsukka,Enugu,2025-01-09,Small,500
917,Jebba,Kwara,2025-08-05,Large,2200
918,Potiskum,Yobe,2025-07-24,Large,2200
919,Bichi,Kano,2025-09-04,Large,2200
920,Sokoto,Sokoto,2025-10-05,Medium,1200
921,Abeokuta,Ogun,2025-08-21,Large,2200
922,Ikom,Cross River,2025-12-30,Medium,1200
923,Sapele,Delta,2025-07-30,Medium,1200
924,Kontagora,Niger,2026-02-16,Medium,1200
925,Kagoro,Kaduna,2025-08-12,Extra Large,3500
926,Osogbo,Osun,2024-12-08,Small,500
927,Rijau,Niger,2025-03-15,Large,2200
928,Epe,Lagos,2025-06-24,Extra Large,3500
929,Kamba,Kebbi,2025-10-14,Small,500
930,Oporoma,Bayelsa,2024-07-01,Large,2200
931,Jamaare,Bauchi,2024-11-28,Extra Large,3500
932,Oji River,Enugu,2025-10-25,Medium,1200
933,Bori,Rivers,2024-09-02,Large,2200
934,Bichi,Kano,2024-08-01,Medium,1200
935,Bori,Rivers,2025-05-26,Small,500
936,Uyo,Akwa Ibom,2026-04-07,Extra Large,3500
937,Yola,Adamawa,2025-05-20,Medium,1200
938,Ede,Osun,2026-02-23,Small,500
939,Ondo City,Ondo,2025-12-25,Medium,1200
940,Daura,Katsina,2024-10-31,Large,2200
941,Sagbama,Bayelsa,2025-12-20,Large,2200
942,Sagbama,Bayelsa,2025-04-14,Medium,1200
943,Ekwulobia,Anambra,2025-12-07,Large,2200
944,Deba,Gombe,2025-10-24,Small,500
945,Makurdi,Benue,2024-12-30,Medium,1200
946,Jos,Plateau,2024-07-20,Medium,1200
947,Dukku,Gombe,2026-03-31,Extra Large,3500
948,Aba,Abia,2024-08-07,Large,2200
949,Gwoza,Borno,2026-04-03,Medium,1200
950,Jos,Plateau,2026-01-15,Medium,1200
951,Lafia,Nasarawa,2025-10-08,Small,500
952,Gboko,Benue,2026-04-13,Large,2200
953,Daura,Katsina,2026-04-04,Extra Large,3500
954,Ikom,Cross River,2025-12-06,Small,500
955,Gembu,Taraba,2025-01-19,Small,500
956,Ohaozara,Ebonyi,2025-11-25,Large,2200
957,Nsukka,Enugu,2024-05-07,Extra Large,3500
958,Ile-Ife,Osun,2025-05-24,Small,500
959,Otukpo,Benue,2025-03-25,Small,500
960,Akwanga,Nasarawa,2025-08-31,Extra Large,3500
961,Argungu,Kebbi,2025-08-31,Medium,1200
962,Kaduna,Kaduna,2025-06-28,Medium,1200
963,Tsafe,Zamfara,2025-12-19,Large,2200
964,Numan,Adamawa,2026-03-15,Medium,1200
965,Gembu,Taraba,2024-07-15,Medium,1200
966,Bida,Niger,2024-10-14,Small,500
967,Mbaise,Imo,2024-05-15,Extra Large,3500
968,Biu,Borno,2026-02-02,Extra Large,3500
969,Jamaare,Bauchi,2025-06-11,Small,500
970,Badagry,Lagos,2026-02-25,Medium,1200
971,Wamba,Nasarawa,2024-10-05,Extra Large,3500
972,Ikorodu,Lagos,2024-06-12,Medium,1200
973,Jos,Plateau,2025-12-20,Small,500
974,Bauchi,Bauchi,2026-02-20,Large,2200
975,Enugu,Enugu,2024-12-03,Small,500
976,Rijau,Niger,2025-02-19,Large,2200
977,Gwadabawa,Sokoto,2024-08-07,Extra Large,3500
978,Minna,Niger,2026-03-19,Medium,1200
979,Kaduna,Kaduna,2024-12-05,Large,2200
980,Nembe,Bayelsa,2025-04-22,Medium,1200
981,Agbor,Delta,2024-07-07,Large,2200
982,Rijau,Niger,2026-02-04,Small,500
983,Malumfashi,Katsina,2024-08-04,Medium,1200
984,Onitsha,Anambra,2025-03-24,Small,500
985,Akure,Ondo,2025-08-30,Extra Large,3500
986,Nnewi,Anambra,2025-10-22,Medium,1200
987,Maiduguri,Borno,2026-03-19,Medium,1200
988,Umuahia,Abia,2025-02-27,Extra Large,3500
989,Jebba,Kwara,2025-10-21,Large,2200
990,Onueke,Ebonyi,2024-08-17,Medium,1200
991,Kaduna,Kaduna,2025-02-24,Small,500
992,Kabba,Kogi,2024-07-08,Large,2200
993,Jalingo,Taraba,2025-04-19,Large,2200
994,Dass,Bauchi,2025-02-19,Extra Large,3500
995,Wamako,Sokoto,2026-03-23,Small,500
996,Eleme,Rivers,2024-05-20,Medium,1200
997,Ikeja,Lagos,2025-01-22,Large,2200
998,Vandeikya,Benue,2025-03-17,Small,500
999,Dukku,Gombe,2026-03-22,Small,500
1000,Uyo,Akwa Ibom,2026-01-12,Medium,1200
1001,Oron,Akwa Ibom,2024-07-08,Large,2200
1002,Keffi,Nasarawa,2025-09-10,Medium,1200
1003,Abak,Akwa Ibom,2025-05-30,Extra Large,3500
1004,Kaltungo,Gombe,2026-04-11,Medium,1200
1005,Sagamu,Ogun,2025-01-14,Large,2200
1006,Jamaare,Bauchi,2025-02-12,Large,2200
1007,Dikwa,Borno,2024-09-12,Small,500
1008,Auchi,Edo,2024-07-25,Small,500
1009,Minna,Niger,2026-01-06,Extra Large,3500
1010,Bichi,Kano,2025-03-25,Large,2200
1011,Nembe,Bayelsa,2025-08-24,Extra Large,3500
1012,Ohafia,Abia,2025-08-09,Medium,1200
1013,Rano,Kano,2025-07-07,Large,2200
1014,Mbaise,Imo,2024-05-12,Large,2200
1015,Omoku,Rivers,2025-11-23,Medium,1200
1016,Asaba,Delta,2024-10-22,Extra Large,3500
1017,Mubi,Adamawa,2024-07-28,Large,2200
1018,Ohafia,Abia,2025-06-13,Small,500
1019,Akwanga,Nasarawa,2024-06-16,Small,500
1020,Udi,Enugu,2025-11-07,Medium,1200
1021,Ilaro,Ogun,2024-09-25,Small,500
1022,Sapele,Delta,2024-10-01,Small,500
1023,Eket,Akwa Ibom,2026-01-22,Extra Large,3500
1024,Epe,Lagos,2024-12-23,Small,500
1025,Vandeikya,Benue,2024-08-12,Medium,1200
1026,Minna,Niger,2026-02-14,Small,500
1027,Ondo City,Ondo,2024-04-29,Medium,1200
1028,Bichi,Kano,2026-01-14,Large,2200
1029,Bida,Niger,2024-08-10,Large,2200
1030,Ilesa,Osun,2024-07-31,Medium,1200
1031,Azare,Bauchi,2024-10-27,Medium,1200
1032,Otukpo,Benue,2024-09-01,Small,500
1033,Ohaozara,Ebonyi,2025-08-23,Extra Large,3500
1034,Zuru,Kebbi,2024-05-15,Small,500
1035,Gashua,Yobe,2024-05-07,Medium,1200
1036,Ilesa,Osun,2025-11-25,Extra Large,3500
1037,Dutse,Jigawa,2024-10-17,Small,500
1038,Onueke,Ebonyi,2024-12-19,Small,500
1039,Agbani,Enugu,2024-09-01,Medium,1200
1040,Brass,Bayelsa,2024-06-04,Large,2200
1041,Rijau,Niger,2025-10-21,Small,500
1042,Funtua,Katsina,2025-05-16,Medium,1200
1043,Girei,Adamawa,2025-10-24,Extra Large,3500
1044,Tsafe,Zamfara,2025-04-10,Medium,1200
1045,Katsina-Ala,Benue,2025-11-16,Small,500
